[2026-04-30 19:50:44] epoch  171/300 | train=0.000524 | val=0.000535 | best=0.000535@171 | patience=0/30 | time=1.97s *
[2026-04-30 19:50:46] epoch  172/300 | train=0.000551 | val=0.000594 | best=0.000535@171 | patience=1/30 | time=1.98s
[2026-04-30 19:50:49] epoch  173/300 | train=0.000597 | val=0.000568 | best=0.000535@171 | patience=2/30 | time=2.03s
[2026-04-30 19:50:51] epoch  174/300 | train=0.000529 | val=0.000595 | best=0.000535@171 | patience=3/30 | time=2.03s
[2026-04-30 19:50:53] epoch  175/300 | train=0.000582 | val=0.000590 | best=0.000535@171 | patience=4/30 | time=2.10s
[2026-04-30 19:50:55] epoch  176/300 | train=0.000530 | val=0.000585 | best=0.000535@171 | patience=5/30 | time=1.97s
[2026-04-30 19:50:57] epoch  177/300 | train=0.000597 | val=0.000802 | best=0.000535@171 | patience=6/30 | time=1.97s
[2026-04-30 19:50:59] epoch  178/300 | train=0.000687 | val=0.000626 | best=0.000535@171 | patience=7/30 | time=1.97s
[2026-04-30 19:51:01] epoch  179/300 | train=0.000577 | val=0.000614 | best=0.000535@171 | patience=8/30 | time=1.97s
[2026-04-30 19:51:03] epoch  180/300 | train=0.000650 | val=0.000608 | best=0.000535@171 | patience=9/30 | time=1.97s
[2026-04-30 19:51:04] epoch  181/300 | train=0.000607 | val=0.000566 | best=0.000535@171 | patience=10/30 | time=1.97s
[2026-04-30 19:51:06] epoch  182/300 | train=0.000533 | val=0.000582 | best=0.000535@171 | patience=11/30 | time=1.97s
[2026-04-30 19:51:08] epoch  183/300 | train=0.000516 | val=0.000577 | best=0.000535@171 | patience=12/30 | time=1.99s
[2026-04-30 19:51:13] epoch  184/300 | train=0.000535 | val=0.000526 | best=0.000526@184 | patience=0/30 | time=1.97s *
[2026-04-30 19:51:15] epoch  185/300 | train=0.000504 | val=0.000559 | best=0.000526@184 | patience=1/30 | time=2.07s
[2026-04-30 19:51:17] epoch  186/300 | train=0.000511 | val=0.000577 | best=0.000526@184 | patience=2/30 | time=2.04s
[2026-04-30 19:51:19] epoch  187/300 | train=0.000520 | val=0.000675 | best=0.000526@184 | patience=3/30 | time=2.04s
[2026-04-30 19:51:21] epoch  188/300 | train=0.000559 | val=0.000697 | best=0.000526@184 | patience=4/30 | time=2.04s
[2026-04-30 19:51:26] epoch  189/300 | train=0.000516 | val=0.000523 | best=0.000523@189 | patience=0/30 | time=2.04s *
[2026-04-30 19:51:28] epoch  190/300 | train=0.000493 | val=0.000558 | best=0.000523@189 | patience=1/30 | time=2.03s
[2026-04-30 19:51:30] epoch  191/300 | train=0.000550 | val=0.000600 | best=0.000523@189 | patience=2/30 | time=2.04s
[2026-04-30 19:51:32] epoch  192/300 | train=0.000509 | val=0.000527 | best=0.000523@189 | patience=3/30 | time=2.03s
[2026-04-30 19:51:37] epoch  193/300 | train=0.000492 | val=0.000513 | best=0.000513@193 | patience=0/30 | time=2.03s *
[2026-04-30 19:51:39] epoch  194/300 | train=0.000477 | val=0.000554 | best=0.000513@193 | patience=1/30 | time=2.04s
[2026-04-30 19:51:43] epoch  195/300 | train=0.000486 | val=0.000506 | best=0.000506@195 | patience=0/30 | time=2.03s *
[2026-04-30 19:51:45] epoch  196/300 | train=0.000472 | val=0.000581 | best=0.000506@195 | patience=1/30 | time=2.04s
[2026-04-30 19:51:47] epoch  197/300 | train=0.000462 | val=0.000513 | best=0.000506@195 | patience=2/30 | time=2.04s
[2026-04-30 19:51:49] epoch  198/300 | train=0.000484 | val=0.000543 | best=0.000506@195 | patience=3/30 | time=2.04s
[2026-04-30 19:51:51] epoch  199/300 | train=0.000463 | val=0.000531 | best=0.000506@195 | patience=4/30 | time=1.98s
